java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,size,758,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 1;ON;6; 2) 7;null;null; 3) 7;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,elementAt,766,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 1;ON;6; 2) 7;null;null; 3) 7;ON;null; 4) 9;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,elementAt,771,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 1;ON;6; 2) 7;null;null; 3) 7;ON;null; 4) 9;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,771,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 1;ON;6; 2) 7;null;null; 3) 7;ON;null; 4) 9;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,elementAt,776,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 1;ON;6; 2) 7;null;null; 3) 7;ON;null; 4) 9;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,776,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 1;ON;6; 2) 7;null;null; 3) 7;ON;null; 4) 9;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,removeAllElements,782,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 1;ON;6; 2) 7;null;null; 3) 7;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,793,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 1;ON;6; 2) 7;null;null; 3) 7;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,795,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 1;ON;6; 2) 7;null;null; 3) 7;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,799,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 1;ON;6; 2) 7;null;null; 3) 7;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,804,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 1;ON;6; 2) 7;null;null; 3) 7;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,build,m_requiredFound,put,289,Lorg/apache/xalan/processor/XSLTElementDef>,7,true,1) 1;ON;6; 2) 9;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,build,m_requiredFound,put,289,Lorg/apache/xalan/processor/XSLTElementDef>,1,true,1) 1;ON;6; 2) 8;ON;null; ,false
java/util/LinkedList,Ljava/util/LinkedList>,push,_queue,add,87,Lorg/apache/xalan/CopyOfXSLTBenchOld$WorkQueue>,18,true,1) 1;ON;6; 2) 2;ON;null; ,false
